accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI_mean,mass_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,cysteine_cont_percent_mean,cysteine_num_mean,desc_lower,desc_lower_2
XP_027269381.1,ras-related C3 botulinum toxin substrate 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.634380595408327,21449.861400000016,5.343061745853224,-21.99675684731188,27.339818593165106,0.02016914024018359,-0.08303397841639679,0.10320311865658038,3.6458333333333335,7.0,ras-related c3 botulinum toxin substrate 1 isoform x3,ras related c3 botulinum toxin substrate 1 isoform x3
XP_027283447.1,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,8.322912188535378,63286.82820000024,5.813978521509878,-70.97333797132761,76.78731649283749,0.010668697198247167,-0.13023664417809214,0.14090534137633928,0.9124087591240875,5.0,"alpha-1,3-mannosyl-glycoprotein 4-beta-n-acetylglucosaminyltransferase b isoform x2",alpha 13 mannosyl glycoprotein 4 beta n acetylglucosaminyltransferase b isoform x2
XP_027264258.1,"peroxiredoxin-5, mitochondrial [Cricetulus griseus]",False,False,False,True,False,False,10.22280054919127,22559.757800000007,6.353667509433516,-22.986378057557495,29.340045566991012,0.02319076358739781,-0.08389983556298687,0.10709059915038469,1.4084507042253522,3.0,"peroxiredoxin-5, mitochondrial",peroxiredoxin 5 mitochondrial
XP_027283382.1,cyclin-dependent kinase-like 3 isoform X9 [Cricetulus griseus],False,False,False,True,False,False,4.973771627851253,35607.820400000026,-9.55571263765787,-44.99183383922916,35.43612120157129,-0.025728413485757048,-0.12113889862450773,0.09541048513875068,3.2362459546925564,10.0,cyclin-dependent kinase-like 3 isoform x9,cyclin dependent kinase like 3 isoform x9
XP_027244613.1,heat shock 70 kDa protein 1-like [Cricetulus griseus],False,False,False,True,False,False,6.102417760712528,70560.3550000003,-4.7997152642522485,-91.96329958490165,87.16358432064939,-0.008191343830293967,-0.1569474365029063,0.1487560926726123,1.0920436817472698,7.0,heat shock 70 kda protein 1-like,heat shock 70 kda protein 1 like
XP_027247569.1,structural maintenance of chromosomes protein 4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.424758375815053,123965.7616000007,3.3919334357125717,-184.89286369330122,188.2847971290138,0.00397581656254866,-0.21672008714240884,0.22069590370495754,0.9267840593141797,10.0,structural maintenance of chromosomes protein 4 isoform x3,structural maintenance of chromosomes protein 4 isoform x3
XP_027276429.1,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase isoform X3 [Cricetulus griseus]",False,False,False,True,False,False,7.097060440864566,31901.74490000003,0.4505821081244724,-28.985352119220913,29.43593422734539,0.0013054026907922537,-0.08397483159615246,0.08528023428694473,3.0821917808219177,9.0,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase isoform x3",trans 12 dihydrobenzene 12 diol dehydrogenase isoform x3
XP_027259182.1,probable ATP-dependent RNA helicase DDX58 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.326634966621573,106659.0672000007,-9.590423665726039,-133.93800610200685,124.34758243628083,-0.012426613524488553,-0.1735476863257246,0.16112107280123608,2.4838012958963285,23.0,probable atp-dependent rna helicase ddx58 isoform x2,probable atp dependent rna helicase ddx58 isoform x2
XP_027285482.1,pseudouridine-5'-phosphatase [Cricetulus griseus],False,False,False,True,False,False,4.496915375701358,25436.146199999996,-9.595202513301887,-32.98386984393487,23.38866733063298,-0.032329584502271455,-0.11113416375038687,0.07880457924811542,1.7467248908296942,4.0,pseudouridine-5'-phosphatase,pseudouridine 5' phosphatase
XP_027282357.1,galectin-9 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,9.551839685439125,34718.443500000045,7.750599644852077,-19.995066393117128,27.745666037969208,0.02122309212472042,-0.054751523178323706,0.07597461530304414,1.6129032258064515,5.0,galectin-9 isoform x4,galectin 9 isoform x4
XP_027247783.1,exosome complex component RRP45 [Cricetulus griseus],False,False,False,True,False,False,4.761680072412499,48775.209200000056,-11.574546679310457,-72.95789454122522,61.38334786191475,-0.025266868287389176,-0.15926476975495574,0.13399790146756654,2.517162471395881,11.0,exosome complex component rrp45,exosome complex component rrp45
XP_027251080.1,tissue-type plasminogen activator [Cricetulus griseus],False,False,False,True,False,False,9.819095176208144,63501.452300000135,17.485499563347926,-52.99389393344711,70.47939349679504,0.032013694211140246,-0.09702498400441144,0.1290386782155517,6.216696269982238,35.0,tissue-type plasminogen activator,tissue type plasminogen activator
XP_027283596.1,probable ATP-dependent RNA helicase DDX5 [Cricetulus griseus],False,False,False,True,False,False,9.649285822315553,69238.34990000025,14.707516758943433,-73.98453199561739,88.69204875456082,0.025418801250195005,-0.1278664607498561,0.15328526200005113,1.4634146341463417,9.0,probable atp-dependent rna helicase ddx5,probable atp dependent rna helicase ddx5
XP_027279594.1,endoglin [Cricetulus griseus],False,False,False,True,False,False,6.551475150282799,71501.47400000028,-4.451555032925329,-56.97919634491053,52.52764131198519,-0.007530351867265066,-0.09638730610260371,0.08885695423533864,2.413273001508296,16.0,endoglin,endoglin
XP_027285235.1,"serine protease HTRA2, mitochondrial [Cricetulus griseus]",False,False,False,True,False,False,10.052032143661133,47798.35340000004,8.404626579826957,-39.98453167418372,48.389158254010674,0.018596161876202413,-0.08847017966770539,0.10706634154390782,0.2232142857142857,1.0,"serine protease htra2, mitochondrial",serine protease htra2 mitochondrial
XP_027284246.1,cyclin-dependent-like kinase 5 [Cricetulus griseus],False,False,False,True,False,False,8.30995306919617,33316.085000000014,2.6583122491017255,-38.98959631453173,41.64790856363345,0.00748198565222949,-0.10973865102194884,0.11722063667417831,2.73972602739726,8.0,cyclin-dependent-like kinase 5,cyclin dependent like kinase 5
XP_027274005.1,actin-related protein 10 [Cricetulus griseus],False,False,False,True,False,False,8.788481286061227,46232.402300000016,3.926149173587537,-45.98258246380185,49.90873163738938,0.008882107171280606,-0.10402616085077038,0.11290826802205098,2.3980815347721824,10.0,actin-related protein 10,actin related protein 10
XP_027267352.1,dynamin-2 isoform X20 [Cricetulus griseus],False,False,False,True,False,False,8.242389263789192,96708.52360000045,5.306126817962923,-112.95229524526309,118.258422063226,0.007339187384992414,-0.15623035197040896,0.16356953935540136,0.5841121495327103,5.0,dynamin-2 isoform x20,dynamin 2 isoform x20
XP_027284507.1,ras-related protein Rab-43 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.52211449790797,23460.17900000001,-3.86395258642119,-28.990708949794588,25.126756363373396,-0.013740137978237268,-0.10309038016070392,0.08935024218246665,1.8867924528301887,4.0,ras-related protein rab-43 isoform x2,ras related protein rab 43 isoform x2
XP_027271638.1,ELAV-like protein 1 [Cricetulus griseus],False,False,False,True,False,False,9.667005766851593,36168.567200000005,7.919294581750352,-32.991502843746325,40.91079742549667,0.02110145884550791,-0.08790793577916134,0.1090093946246692,0.9202453987730062,3.0,elav-like protein 1,elav like protein 1
XP_027242552.1,interleukin-1 receptor-like 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,9.816685098470447,63587.60380000011,19.531716501153827,-49.99402599715,69.52574249830383,0.0357277465703303,-0.09144991894343553,0.12717766551376583,2.5134649910233393,14.0,interleukin-1 receptor-like 1 isoform x1,interleukin 1 receptor like 1 isoform x1
XP_027245190.1,60S ribosomal protein L15 [Cricetulus griseus],False,False,False,True,False,False,11.77019539818311,24145.77160000002,41.69388597703466,-12.00271132566665,53.69659730270131,0.14544266882328954,-0.041869600959767356,0.1873122697830569,0.9803921568627451,2.0,60s ribosomal protein l15,60s ribosomal protein l15
XP_027254235.1,HD domain-containing protein 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.50166148101647,22654.443799999997,-10.592290337251438,-36.98142161543623,26.3891312781848,-0.03855385353973689,-0.13460510118746982,0.09605124764773294,2.0100502512562812,4.0,hd domain-containing protein 2 isoform x2,hd domain containing protein 2 isoform x2
XP_027276538.1,nuclear pore glycoprotein p62 [Cricetulus griseus],False,False,False,True,False,False,4.721936763171428,52982.76240000008,-7.851672661293843,-39.97712415723768,32.12545149594384,-0.016220066852848554,-0.08258515788764044,0.0663650910347919,0.3838771593090211,2.0,nuclear pore glycoprotein p62,nuclear pore glycoprotein p62
NP_001233720.1,tubulin beta-6 chain [Cricetulus griseus],False,False,False,True,False,False,4.199873755961137,50103.818600000166,-23.54077943910801,-62.976119720201574,39.43534028109356,-0.050476256698454576,-0.1350337100388699,0.08455745334041534,1.7897091722595078,8.0,tubulin beta-6 chain,tubulin beta 6 chain
XP_027287630.1,ribose-phosphate pyrophosphokinase 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.637980643248293,34812.749500000034,-1.8122515617489752,-38.98497995430523,37.17272839255625,-0.00495343481438488,-0.10655780964392453,0.10160437482953961,2.20125786163522,7.0,ribose-phosphate pyrophosphokinase 2 isoform x2,ribose phosphate pyrophosphokinase 2 isoform x2
XP_027246143.1,kinesin-like protein KIF13B isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.341186676229321,202625.70759999973,-36.07166148864523,-262.8647299881429,226.7930684994977,-0.030470761177337276,-0.22204933398854582,0.19157857281120858,1.5899122807017545,29.0,kinesin-like protein kif13b isoform x2,kinesin like protein kif13b isoform x2
XP_027272928.1,protein CREG1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,8.488763600655961,24161.38950000002,2.3943181325543206,-20.995584066208206,23.389902198762528,0.008348608640968667,-0.07320828096069777,0.08155688960166646,0.9090909090909091,2.0,protein creg1 isoform x3,protein creg1 isoform x3
XP_027267340.1,interleukin enhancer-binding factor 3 isoform X12 [Cricetulus griseus],False,False,False,True,False,True,9.170838037314542,77976.10110000047,10.084827982665722,-92.9584390868354,103.04326706950113,0.01610179662537725,-0.14842076467357795,0.1645225612989552,1.1173184357541899,8.0,interleukin enhancer-binding factor 3 isoform x12,interleukin enhancer binding factor 3 isoform x12
XP_027253111.1,mannose-1-phosphate guanyltransferase alpha isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.420096427170014,46313.67089999999,4.7589817312990235,-37.98653430817017,42.74551603946919,0.010753621681377518,-0.08583618135159901,0.09658980303297651,1.4285714285714286,6.0,mannose-1-phosphate guanyltransferase alpha isoform x2,mannose 1 phosphate guanyltransferase alpha isoform x2
XP_027262377.1,protein prune homolog 2 isoform X20 [Cricetulus griseus],False,False,False,True,False,True,3.6558568569266465,319447.92589999974,-319.9232605876713,-537.7345379174693,217.8112773297981,-0.1995075284318828,-0.33533694428878663,0.1358294158569038,1.1007911936704506,32.0,protein prune homolog 2 isoform x20,protein prune homolog 2 isoform x20
XP_027259881.1,ran GTPase-activating protein 1 [Cricetulus griseus],False,False,False,True,False,False,4.057163855079558,63081.79400000029,-40.032547057422406,-102.93744409172315,62.90489703430073,-0.0736191363823555,-0.1893001143437012,0.11568097796134569,1.3651877133105803,8.0,ran gtpase-activating protein 1,ran gtpase activating protein 1
XP_027287785.1,dedicator of cytokinesis protein 11 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,8.608328389735462,237166.7611000001,21.62257806186844,-255.91583541418177,277.5384134760502,0.016445677827980086,-0.19464419868239935,0.21108987651037944,2.2254475084663765,46.0,dedicator of cytokinesis protein 11 isoform x3,dedicator of cytokinesis protein 11 isoform x3
XP_027264386.1,transcription factor p65 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,5.3368903801089775,59881.968600000284,-8.540194056706753,-65.97461341872257,57.43441936201581,-0.016259875375162935,-0.12561061083507138,0.10935073545990842,1.651376146788991,9.0,transcription factor p65 isoform x5,transcription factor p65 isoform x5
XP_027285420.1,heterogeneous nuclear ribonucleoproteins A2/B1 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,9.220812594613385,33163.84499999989,5.656296185487687,-38.9925702729494,44.648866458437084,0.015968682197412157,-0.11008263045816859,0.1260513126555807,0.3205128205128205,1.0,heterogeneous nuclear ribonucleoproteins a2/b1 isoform x5,heterogeneous nuclear ribonucleoproteins a2/b1 isoform x5
XP_027264467.1,RNA-binding protein 14 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.937685207893011,56404.8003000002,24.5698914752012,-23.03211203467529,47.60200350987648,0.048682482207891085,-0.045635544848455716,0.0943180270563468,0.0,0.0,rna-binding protein 14 isoform x3,rna binding protein 14 isoform x3
XP_027273332.1,ADP-ribosylation factor-like protein 8A isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.38352273027895,21389.62200000002,1.3504073342972256,-24.98966823239379,26.340075566691016,0.00510712202257288,-0.09450873208776413,0.09961585411033701,2.1505376344086025,4.0,adp-ribosylation factor-like protein 8a isoform x2,adp ribosylation factor like protein 8a isoform x2
XP_027253588.1,ras-related protein Rab-12 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.58676011312024,27227.164400000016,4.353150401731833,-34.98556029812963,39.33871069986145,0.014016801274648194,-0.11265074737275613,0.1266675486474043,2.4691358024691357,6.0,ras-related protein rab-12 isoform x2,ras related protein rab 12 isoform x2
XP_027246183.1,importin subunit alpha-4 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,4.119941832112035,55023.04470000008,-24.538218110581504,-64.9718195763937,40.433601465812195,-0.049430324672057796,-0.1308806581522147,0.0814503334801569,1.6096579476861168,8.0,importin subunit alpha-4 isoform x1,importin subunit alpha 4 isoform x1
XP_027273392.1,small nuclear ribonucleoprotein E [Cricetulus griseus],False,False,False,True,False,True,9.954137199360481,10803.48639999999,4.082501938370896,-9.99827239591964,14.080774334290538,0.024344300458369696,-0.05962053440396397,0.08396483486233368,1.0869565217391304,1.0,small nuclear ribonucleoprotein e,small nuclear ribonucleoprotein e
XP_027271468.1,Down syndrome critical region protein 3 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.2642495220757795,30692.232900000028,0.9241813677533414,-28.987220003895157,29.9114013716485,0.0027473779270156813,-0.08617231550323153,0.08891969343024721,2.888086642599278,8.0,down syndrome critical region protein 3 isoform x3,down syndrome critical region protein 3 isoform x3
XP_027245924.1,translationally-controlled tumor protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.222548875337627,19524.03329999999,-10.3843306358408,-31.986841116743218,21.602510480902417,-0.04173614513727163,-0.12855979746287705,0.08682365232560542,1.1627906976744187,2.0,translationally-controlled tumor protein isoform x2,translationally controlled tumor protein isoform x2
NP_001230934.2,carbonyl reductase 1 [Cricetulus griseus],False,False,False,True,False,True,8.440859706075853,30759.892000000025,2.1441978994054853,-35.980946623512445,38.12514452291793,0.006364855009067414,-0.1068061434120182,0.1131709984210856,1.8050541516245486,5.0,carbonyl reductase 1,carbonyl reductase 1
