accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI,mass,desc_lower_2
NP_001230982.1,guanine nucleotide-binding protein G(s) subunit alpha [Cricetulus griseus],False,False,False,True,False,False,5.646147200556634,45649.03530000004,guanine nucleotide binding protein g(s) subunit alpha
XP_027267126.1,maspardin [Cricetulus griseus],False,False,False,True,False,False,6.260910967834447,34965.76240000002,maspardin
XP_027276536.1,TBC1 domain family member 17 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.95305470301464,73021.93770000026,tbc1 domain family member 17 isoform x3
XP_027260086.1,exosome complex component RRP41 [Cricetulus griseus],False,False,False,True,False,False,6.100793925503189,26406.61979999999,exosome complex component rrp41
XP_027275966.1,LOW QUALITY PROTEIN: peptidyl-prolyl cis-trans isomerase D-like [Cricetulus griseus],False,False,False,True,False,False,6.909470052219363,40861.27370000003,low quality protein: peptidyl prolyl cis trans isomerase d like
XP_027266499.1,kelch domain-containing protein 4 isoform X1 [Cricetulus griseus],False,False,False,True,False,True,4.946111090560725,65693.76220000017,kelch domain containing protein 4 isoform x1
XP_027252816.1,cytochrome P450 20A1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.884731393880711,52063.42820000009,cytochrome p450 20a1 isoform x3
XP_027252295.1,5'-AMP-activated protein kinase subunit gamma-1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.714850248811588,37444.730900000024,5' amp activated protein kinase subunit gamma 1 isoform x1
XP_027287487.1,protein FAM49B isoform X4 [Cricetulus griseus],False,False,False,True,False,True,6.459828220500707,36833.59200000003,protein fam49b isoform x4
XP_027261544.1,cytoplasmic dynein 1 light intermediate chain 2 [Cricetulus griseus],False,False,False,True,False,False,6.085493579269774,54294.8242000001,cytoplasmic dynein 1 light intermediate chain 2
NP_001233643.1,mitochondrial fission 1 protein [Cricetulus griseus],False,False,False,True,False,False,9.029883318715829,17026.48299999998,mitochondrial fission 1 protein
XP_027267505.1,endonuclease/exonuclease/phosphatase family domain-containing protein 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,9.56991311518063,62752.56100000008,endonuclease/exonuclease/phosphatase family domain containing protein 1 isoform x1
XP_027280300.1,EMILIN-1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.619751361980599,96649.8079000008,emilin 1 isoform x2
XP_027271169.1,"LOW QUALITY PROTEIN: 3-ketoacyl-CoA thiolase B, peroxisomal isoform X2 [Cricetulus griseus]",False,False,False,True,False,True,9.554459244841322,43897.74430000001,low quality protein: 3 ketoacyl coa thiolase b peroxisomal isoform x2
XP_027257131.1,nuclear pore complex protein Nup155 [Cricetulus griseus],False,False,False,True,False,False,6.183724503134944,155314.5693000006,nuclear pore complex protein nup155
XP_027254012.1,spermidine synthase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.197578554677241,33950.53890000004,spermidine synthase isoform x2
XP_027264133.1,echinoderm microtubule-associated protein-like 3 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.924938552072938,90384.39880000055,echinoderm microtubule associated protein like 3 isoform x6
XP_027265584.1,PDZ and LIM domain protein 7 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,9.78338512436686,46928.97520000001,pdz and lim domain protein 7 isoform x8
XP_027287125.1,serine/threonine-protein phosphatase 5 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.12656952180661,56941.08660000007,serine/threonine protein phosphatase 5 isoform x2
XP_027250838.1,probable E3 ubiquitin-protein ligase HERC4 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,6.007354927680427,110605.31700000075,probable e3 ubiquitin protein ligase herc4 isoform x3
XP_027267749.1,40S ribosomal protein S25 [Cricetulus griseus],False,False,False,True,False,False,10.702761264806757,13741.956399999981,40s ribosomal protein s25
XP_027250245.1,peptidyl-prolyl cis-trans isomerase-like 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.530096338246901,16138.286799999989,peptidyl prolyl cis trans isomerase like 1 isoform x2
XP_027286172.1,rho guanine nucleotide exchange factor 1 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,5.061690411710203,103218.07050000073,rho guanine nucleotide exchange factor 1 isoform x8
XP_027247613.1,"H-2 class I histocompatibility antigen, Q10 alpha chain-like isoform X5 [Cricetulus griseus]",False,False,False,True,True,True,6.3836681335410566,39466.93080000004,h 2 class i histocompatibility antigen q10 alpha chain like isoform x5
XP_027251268.1,glutathione S-transferase Mu 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.78853412830356,25550.15090000001,glutathione s transferase mu 2 isoform x2
XP_027279805.1,vasorin [Cricetulus griseus],False,False,False,True,False,False,8.409839717068074,72511.45930000035,vasorin
XP_027262383.1,phosphoserine aminotransferase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.259590262851576,40637.314400000025,phosphoserine aminotransferase isoform x2
XP_027266681.1,cysteine and histidine-rich domain-containing protein 1 [Cricetulus griseus],False,False,False,True,False,False,8.843242329354688,37405.24240000005,cysteine and histidine rich domain containing protein 1
XP_027254759.1,thymidylate synthase isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.890998441962245,34825.51879999999,thymidylate synthase isoform x1
XP_027246732.1,exocyst complex component 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.589699414400957,101919.12150000065,exocyst complex component 1 isoform x2
XP_027262014.1,methylthioribose-1-phosphate isomerase isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.754971062375435,34226.78870000003,methylthioribose 1 phosphate isomerase isoform x2
XP_027247808.1,actin-like protein 6A isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.062218820532677,43254.89100000001,actin like protein 6a isoform x2
XP_027255557.1,protein Wnt-4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,10.68729498920621,34577.414600000026,protein wnt 4 isoform x3
XP_027288514.1,peroxiredoxin-4 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.9077855571723195,31473.443700000036,peroxiredoxin 4 isoform x6
XP_027253281.1,autophagy-related protein 16-1 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.239678526229301,66178.98330000028,autophagy related protein 16 1 isoform x6
XP_027261518.1,CCR4-NOT transcription complex subunit 1 isoform X7 [Cricetulus griseus],False,False,False,True,False,False,7.185039168864066,264187.6035000019,ccr4 not transcription complex subunit 1 isoform x7
XP_027279276.1,serine/threonine-protein kinase 4 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.506851968675986,46955.76880000009,serine/threonine protein kinase 4 isoform x4
XP_027266041.1,methyltransferase-like protein 9 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,9.053148066401988,28919.042800000032,methyltransferase like protein 9 isoform x5
XP_027284629.1,MOB kinase activator 1A isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.980134014315496,24992.38450000002,mob kinase activator 1a isoform x3
XP_027284743.1,PRA1 family protein 3 [Cricetulus griseus],False,False,False,True,False,False,9.947421551741284,21444.32980000002,pra1 family protein 3
XP_027244117.1,activating signal cointegrator 1 complex subunit 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.334982051047248,37215.98160000001,activating signal cointegrator 1 complex subunit 1 isoform x2
XP_027286216.1,ras-related protein Rab-4B isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.752953291482076,23601.50389999999,ras related protein rab 4b isoform x3
XP_027279722.1,phosphomannomutase 2 [Cricetulus griseus],False,False,False,True,False,False,6.7019486094084195,27677.333800000015,phosphomannomutase 2
XP_027255744.1,protein DDI1 homolog 2 isoform X7 [Cricetulus griseus],False,False,False,True,False,False,4.426608599054149,44565.11000000006,protein ddi1 homolog 2 isoform x7
XP_027242786.1,dihydropteridine reductase [Cricetulus griseus],False,False,False,True,False,False,8.45423679108849,25594.021899999992,dihydropteridine reductase
XP_027287148.1,AP-2 complex subunit sigma isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.11121489158791,17017.4997,ap 2 complex subunit sigma isoform x2
XP_027279882.1,60S ribosomal protein L23 [Cricetulus griseus],False,False,False,True,False,False,11.160133300143826,14865.275799999985,60s ribosomal protein l23
XP_027246859.1,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase [Cricetulus griseus],False,False,False,True,False,False,7.739177486690744,37236.17800000002,n(4) (beta n acetylglucosaminyl) l asparaginase
XP_027277367.1,adipocyte plasma membrane-associated protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.548616341862802,42025.135100000094,adipocyte plasma membrane associated protein isoform x2
XP_027287730.1,septin-6 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,6.837971236123127,48772.99730000007,septin 6 isoform x8
XP_027280121.1,nucleoside diphosphate kinase A isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.269397206581119,17194.576299999993,nucleoside diphosphate kinase a isoform x1
XP_027275689.1,proteasomal ubiquitin receptor ADRM1 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.4032559719923485,42108.802100000044,proteasomal ubiquitin receptor adrm1 isoform x2
XP_027277207.1,E3 ubiquitin-protein ligase Itchy homolog [Cricetulus griseus],False,False,False,True,False,False,6.458752903154008,99272.73780000066,e3 ubiquitin protein ligase itchy homolog
XP_027242782.1,condensin complex subunit 3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.967450801037169,112592.4889000008,condensin complex subunit 3 isoform x2
XP_027288251.1,N-alpha-acetyltransferase 10 isoform X9 [Cricetulus griseus],False,False,False,True,False,False,5.526907055049325,22335.644600000003,n alpha acetyltransferase 10 isoform x9
XP_027283783.1,granulins isoform X2 [Cricetulus griseus],False,False,False,True,True,False,6.492966882882513,63924.15010000016,granulins isoform x2
XP_027285322.1,MICOS complex subunit MIC60 isoform X15 [Cricetulus griseus],False,False,False,True,False,False,5.259175050141026,70071.96990000039,micos complex subunit mic60 isoform x15
XP_027275808.1,pre-mRNA-processing factor 6 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,8.81483645177564,96984.55580000063,pre mrna processing factor 6 isoform x5
XP_027263121.1,RRP12-like protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.801974223633465,143020.3356000007,rrp12 like protein isoform x2
XP_027250776.1,exosome complex component RRP43 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.565712243590115,30076.140200000027,exosome complex component rrp43 isoform x4
XP_027284365.1,N-acetyl-D-glucosamine kinase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.836788177222983,37646.57429999999,n acetyl d glucosamine kinase isoform x2
XP_027259909.1,NHP2-like protein 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.671240418839675,14173.386299999984,nhp2 like protein 1 isoform x2
XP_027266204.1,p21-activated protein kinase-interacting protein 1 [Cricetulus griseus],False,False,False,True,False,False,10.003558539845617,42722.57510000003,p21 activated protein kinase interacting protein 1
XP_027286135.1,platelet-activating factor acetylhydrolase IB subunit gamma isoform X2 [Cricetulus griseus],False,False,False,True,False,True,7.3483466505285655,30466.30420000004,platelet activating factor acetylhydrolase ib subunit gamma isoform x2
XP_027269381.1,ras-related C3 botulinum toxin substrate 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.634380595408327,21449.861400000016,ras related c3 botulinum toxin substrate 1 isoform x3
XP_027283447.1,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,8.322912188535378,63286.82820000024,alpha 13 mannosyl glycoprotein 4 beta n acetylglucosaminyltransferase b isoform x2
XP_027264258.1,"peroxiredoxin-5, mitochondrial [Cricetulus griseus]",False,False,False,True,False,False,10.22280054919127,22559.757800000007,peroxiredoxin 5 mitochondrial
XP_027283382.1,cyclin-dependent kinase-like 3 isoform X9 [Cricetulus griseus],False,False,False,True,False,False,4.973771627851253,35607.820400000026,cyclin dependent kinase like 3 isoform x9
XP_027244613.1,heat shock 70 kDa protein 1-like [Cricetulus griseus],False,False,False,True,False,False,6.102417760712528,70560.3550000003,heat shock 70 kda protein 1 like
XP_027247569.1,structural maintenance of chromosomes protein 4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.424758375815053,123965.7616000007,structural maintenance of chromosomes protein 4 isoform x3
XP_027276429.1,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase isoform X3 [Cricetulus griseus]",False,False,False,True,False,False,7.097060440864566,31901.74490000003,trans 12 dihydrobenzene 12 diol dehydrogenase isoform x3
XP_027259182.1,probable ATP-dependent RNA helicase DDX58 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.326634966621573,106659.0672000007,probable atp dependent rna helicase ddx58 isoform x2
XP_027285482.1,pseudouridine-5'-phosphatase [Cricetulus griseus],False,False,False,True,False,False,4.496915375701358,25436.146199999996,pseudouridine 5' phosphatase
XP_027282357.1,galectin-9 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,9.551839685439125,34718.443500000045,galectin 9 isoform x4
XP_027247783.1,exosome complex component RRP45 [Cricetulus griseus],False,False,False,True,False,False,4.761680072412499,48775.209200000056,exosome complex component rrp45
XP_027251080.1,tissue-type plasminogen activator [Cricetulus griseus],False,False,False,True,False,False,9.819095176208144,63501.452300000135,tissue type plasminogen activator
XP_027283596.1,probable ATP-dependent RNA helicase DDX5 [Cricetulus griseus],False,False,False,True,False,False,9.649285822315553,69238.34990000025,probable atp dependent rna helicase ddx5
